date,price,sig_fast,sig_mom,sig_mr,sig_vol,combined,fdm,inst_vol,target_pos,current_pos,change,cost,daily_pnl,cum_pnl,equity
2024-11-02,69374.74,0.8387542754021955,1.0,-0.21554614080356047,-0.7254359061586408,0.6180259531719778,2.753598,0.33496076756713855,0.36901393417550166,0.3841647929862587,-0.015150858810757062,3.0301717621514123e-05,-0.000700666310429625,-3546.540544619187,96453.45945538081
2024-11-03,68775.99,0.7414390341225903,1.0,-0.03987296665178124,-0.7028326060130082,0.6875276155008194,2.753598,0.330965276956005,0.4154681251303666,0.36901393417550166,0.046454190954864916,9.290838190972983e-05,-0.003277743281292134,-3862.6902233064466,96137.30977669355
2024-11-04,67850.01,0.6168195513917825,1.0,0.21263762371542907,-0.7254361299673463,0.7600075354637607,2.753598,0.32927815479916106,0.4616203804514863,0.4154681251303666,0.04615225532111972,9.230451064223943e-05,-0.00568604695634491,-4409.331480953406,95590.6685190466
2024-11-05,69372.01,0.5905579989991846,1.0,-0.1659123237606753,-0.7749553124855041,0.4472465208739876,2.753598,0.3318019567983362,0.2695864275121299,0.4616203804514863,-0.19203395293935638,0.0003840679058787128,0.009970922742570124,-3456.2043102393654,96543.79568976063
2024-11-06,75571.99,0.8571735311449024,1.0,-1.0,-0.45905674113723755,0.2740633991828814,2.753598,0.4473145407256901,0.12253721899505489,0.2695864275121299,-0.14704920851707504,0.00029409841703415007,0.023799631299701158,-1158.4975685493846,98841.50243145062
2024-11-07,75857.89,1.0,1.0,-1.0,-0.4577915905089978,0.37325599798940123,2.753598,0.4393321273296454,0.16991973715108477,0.12253721899505489,0.04738251815602988,9.476503631205977e-05,0.0003688113616455104,-1122.0436994505435,98877.95630054946
2024-11-08,76509.78,1.0,1.0,-0.9233282596339863,-0.5012105759746772,0.39614717783641373,2.753598,0.43173048594692853,0.18351596226406447,0.16991973715108477,0.013596225112979698,2.71924502259594e-05,0.0014330245087669745,-980.349164695057,99019.65083530494
2024-11-09,76677.46,1.0,1.0,-0.8014875997532475,-0.49731469390649885,0.4827041504457776,2.753598,0.42418998042518896,0.2275886620244715,0.18351596226406447,0.044072699760407036,8.814539952081407e-05,0.00031405098050329543,-949.2519462611381,99050.74805373886
2024-11-10,80370.01,1.0,1.0,-1.0,-0.4240385506114865,0.396491573778328,2.753598,0.4433166243801943,0.17887512083837012,0.2275886620244715,-0.04871354118610138,9.742708237220277e-05,0.010862540996362554,126.6908651929698,100126.69086519297
2024-11-11,88647.99,1.0,1.0,-1.0,-0.07150857670690021,0.6391730315492583,2.753598,0.5507583150043068,0.23210653897953776,0.17887512083837012,0.053231418141167636,0.00010646283628233528,0.018317382983789276,1960.7498086701817,101960.74980867018
2024-11-12,87952.01,1.0,1.0,-0.9720183738009651,-0.10632123833828323,0.6344705501731476,2.753598,0.5444320358260202,0.23307612646655507,0.23210653897953776,0.0009695874870173093,1.9391749740346187e-06,-0.0018242197365409723,1774.7509965166828,101774.75099651668
2024-11-13,90375.2,1.0,1.0,-0.9164175350206017,-0.09989495841327026,0.6771699876763694,2.753598,0.5389051360625023,0.251313243226478,0.23307612646655507,0.018237116759922956,3.647423351984591e-05,0.00638507018476567,2424.589924666492,102424.58992466649
2024-11-14,87325.59,1.0,1.0,-0.6545758493887996,-0.05474067680588846,0.8885058580258399,2.753598,0.5503464712765035,0.32288963567441115,0.251313243226478,0.07157639244793312,0.00014315278489586625,-0.008623436974318418,1541.3379288307187,101541.33792883072
2024-11-15,91032.07,1.0,1.0,-0.7390079206337286,-0.027804554227797654,0.8489256757115629,2.753598,0.553874178926286,0.30654098277599784,0.32288963567441115,-0.016348652898413307,3.269730579682662e-05,0.013672151145092478,2929.6264484686108,102929.62644846861
2024-11-16,90586.92,1.0,1.0,-0.6330807113393218,-0.0544424154265776,0.9035084232959183,2.753598,0.5464823314514494,0.33066336139220187,0.30654098277599784,0.024122378616204032,4.8244757232408065e-05,-0.0015472408635797425,2770.3695243545517,102770.36952435455
2024-11-17,89855.99,1.0,1.0,-0.5349767975887957,-0.05787491923476518,0.9686801745645192,2.753598,0.5402001594313497,0.35863750043473364,0.33066336139220187,0.027974139042531765,5.594827808506353e-05,-0.0027240130576625227,2490.4216958293982,102490.4216958294
2024-11-18,90464.08,1.0,1.0,-0.5060369620851752,-0.06517956360657513,0.983573829322062,2.753598,0.5309495178730528,0.3704961757050618,0.35863750043473364,0.01185867527032819,2.371735054065638e-05,0.0024033203754846555,2736.739014583014,102736.73901458301
2024-11-19,92310.79,1.0,1.0,-0.5287877126378241,-0.0579822225551487,0.9728668699981251,2.753598,0.5236036337961234,0.3716043232721079,0.3704961757050618,0.0011081475670460805,2.216295134092161e-06,0.0075609954529574554,3513.5310311239446,103513.53103112394
2024-11-20,94286.56,1.0,1.0,-0.552985798659184,-0.050329385264926425,0.9614771290442344,2.753598,0.5165973455037015,0.3722346378325885,0.3716043232721079,0.0006303145604805716,1.2606291209611431e-06,0.007952356426819471,4336.707524882091,104336.70752488209
2024-11-21,98317.12,1.0,1.0,-0.6482396242515434,0.0028256464787579207,0.9324963404082035,2.753598,0.5210968347947608,0.3578975261960578,0.3722346378325885,-0.014337111636530675,2.8674223273061352e-05,0.015883604704524438,5993.950543378916,105993.95054337892
2024-11-22,98892.0,1.0,1.0,-0.6059647924679351,-0.002736932408618758,0.9577690369458428,2.753598,0.5124337723101997,0.37381183235755244,0.3578975261960578,0.01591430616149464,3.1828612322989284e-05,0.0020608702976897637,6212.390327788569,106212.39032778857
2024-11-23,97672.4,1.0,1.0,-0.5101987752160748,0.012667768011262128,1.0342989034057106,2.753598,0.5095374638995052,0.4059756059898681,0.37381183235755244,0.03216377363231565,6.43275472646313e-05,-0.004674416439624698,5715.909384348517,105715.90938434852
2024-11-24,97900.04,1.0,1.0,-0.4892370182937711,-0.013895323117719566,1.0304429477385006,2.753598,0.5014524480627705,0.41098331525525333,0.4059756059898681,0.005007709265385241,1.0015418530770482e-05,0.0009361708833060793,5814.877540616362,105814.87754061636
2024-11-25,93010.01,1.0,1.0,-0.23161043717909616,0.10520036751744037,1.289778371249951,2.753598,0.5331858382052979,0.48380068592644615,0.41098331525525333,0.07281737067119282,0.00014563474134238563,-0.02067392810156618,3627.2683702656213,103627.26837026562
2024-11-26,91965.16,1.0,1.0,-0.14385623448693582,0.11924081151992882,1.3598537551372238,2.753598,0.527933099209334,0.5151613934317917,0.48380068592644615,0.03136070750534553,6.272141501069107e-05,-0.005497611129464483,3057.565946357252,103057.56594635725
2024-11-27,95863.11,1.0,1.0,-0.34439792633572897,0.1782145463801421,1.2623984443302643,2.753598,0.5336551956019627,0.4731138962888873,0.5151613934317917,-0.0420474971429044,8.40949942858088e-05,0.021751058160750826,5299.177057161869,105299.17705716187
2024-11-28,95643.98,1.0,1.0,-0.30785296924018535,0.17767074327866753,1.2871816207392042,2.753598,0.5257621844891996,0.4896440477132284,0.4731138962888873,0.01653015142434111,3.306030284868222e-05,-0.00111453416796516,5181.817526473053,105181.81752647305
2024-11-29,97460.0,1.0,1.0,-0.44673244366661236,0.10341884206440269,1.1404620883138399,2.753598,0.5184926707224595,0.4399144492147741,0.4896440477132284,-0.04972959849845432,9.945919699690864e-05,0.009197554410426998,6149.2330161603895,106149.23301616039
2024-11-30,96407.99,1.0,1.0,-0.34823194177046773,0.010454100878619109,1.144272903218972,2.753598,0.5137154217540991,0.44548902165008497,0.4399144492147741,0.005574572435310898,1.1149144870621797e-05,-0.004759706498845925,5643.993821925862,105643.99382192586
2024-12-01,97185.18,1.0,1.0,-0.3955501865565146,0.004784811114866046,1.107796310928657,2.753598,0.5051010196312283,0.43864346650396924,0.44548902165008497,-0.006845555146115734,1.3691110292231468e-05,0.003577604722513963,6021.946273128429,106021.94627312843
2024-12-02,95840.62,1.0,1.0,-0.21098965177350076,0.02730684266295461,1.2503518460497047,2.753598,0.5018151645154271,0.49833163063419766,0.43864346650396924,0.05968816413022843,0.00011937632826045685,-0.006188022384403763,5365.880096352266,105365.88009635227
2024-12-03,95849.69,1.0,1.0,-0.18440835347197695,0.020210430580861742,1.2637652319807178,2.753598,0.4938791056240405,0.5117710863203611,0.49833163063419766,0.013439455686163393,2.6878911372326787e-05,2.0281341658744666e-05,5368.017057765683,105368.01705776568
2024-12-04,98587.32,1.0,1.0,-0.5085473831872528,0.03935232630069281,1.0538053574368207,2.753598,0.49168372997860643,0.42865170970073496,0.5117710863203611,-0.0831193766196261,0.0001662387532392522,0.014450812997718079,6890.670568207832,106890.67056820783
2024-12-05,96945.63,1.0,1.0,-0.24748327299104575,0.07044110674936298,1.2549232612803087,2.753598,0.4902081673340206,0.5119960640823933,0.42865170970073496,0.08334435438165833,0.00016668870876331666,-0.007304657620978402,6109.870816830284,106109.87081683028
2024-12-06,99740.84,1.0,1.0,-0.5994281793621512,0.07815390849511054,1.0179540525722648,2.753598,0.48829661151774206,0.41694086281214254,0.5119960640823933,-0.09505520127025074,0.00019011040254050148,0.0145721487965976,7656.11964316087,107656.11964316087
2024-12-07,99831.99,1.0,1.0,-0.5819730715186472,0.07695542446849585,1.0291451042794995,2.753598,0.48057764326415836,0.4282950398147468,0.41694086281214254,0.011354177002604271,2.2708354005208543e-05,0.00035832071738951284,7694.695061182792,107694.69506118279
2024-12-08,101109.59,1.0,1.0,-0.742247742844004,0.01767370560431705,0.8780025950512182,2.753598,0.4730220409819232,0.37123115583731187,0.4282950398147468,-0.05706388397743495,0.0001141277679548699,0.0053669784673041655,8272.690170619055,108272.69017061905
2024-12-09,97276.47,1.0,1.0,-0.0540033776563008,0.1284420279797542,1.4280425296633403,2.753598,0.4899732180451255,0.5829063618460145,0.37123115583731187,0.21167520600870265,0.0004233504120174053,-0.014496927093152352,6703.068875036115,106703.06887503612
2024-12-10,96593.0,1.0,1.0,0.10056181339650834,0.09551727627436708,1.5117797472898857,2.753598,0.48369896500054826,0.6250911648273518,0.5829063618460145,0.04218480298133731,8.436960596267463e-05,-0.004179902792260408,6257.060419502595,106257.0604195026
2024-12-11,101125.0,1.0,1.0,-0.7064218785800321,0.18155827928965318,1.0154831606803028,2.753598,0.4969798365908078,0.40866171458638423,0.6250911648273518,-0.2164294502409676,0.0004328589004819352,0.02889548952018584,9327.410195300079,109327.41019530008
2024-12-12,100004.29,1.0,1.0,-0.48123095794508225,0.1928934237572939,1.1783075856338938,2.753598,0.49237556693745727,0.4786214689582944,0.40866171458638423,0.06995975437191015,0.0001399195087438203,-0.004668881389130567,8816.973484517395,108816.9734845174
2024-12-13,101424.25,1.0,1.0,-0.6524540256004135,0.08779206834200758,0.9880859909542921,2.753598,0.48503629857125885,0.40742764773062773,0.4786214689582944,-0.07119382122766665,0.00014238764245533332,0.006653554222258892,9540.993117898746,109540.99311789875
2024-12-14,101420.0,0.9957478676174666,1.0,-0.5882922702118474,0.08817022342961717,1.0295880672500664,2.753598,0.4774297581537927,0.4313045216249,0.40742764773062773,0.023876873894272288,4.7753747788544575e-05,-6.482626745574281e-05,9533.891984181522,109533.89198418152
2024-12-15,104463.99,1.0,1.0,-0.913729963177124,0.11910582585230067,0.8297801411776604,2.753598,0.47675349214089324,0.348096093623343,0.4313045216249,-0.08320842800155703,0.00016641685600311408,0.012778629986641171,10933.58506084411,110933.58506084411
2024-12-16,106058.66,1.0,1.0,-1.0,0.11619057538047828,0.7683850339966337,2.753598,0.46975484398450423,0.32714299547360515,0.348096093623343,-0.020953098149737837,4.190619629947567e-05,0.005271871284517943,11518.412642415002,111518.412642415
2024-12-17,106133.74,1.0,1.0,-0.8481848596205706,0.11677415135916323,0.8732962341382013,2.753598,0.462446065080001,0.3776856589696034,0.32714299547360515,0.05054266349599823,0.00010108532699199647,0.0001305025141155819,11532.96607563502,111532.96607563502
2024-12-18,100204.01,1.0,1.0,-0.06901363495232876,0.3525331872970421,1.5719737180743245,2.753598,0.5030753939689853,0.6249455794974688,0.3776856589696034,0.24725992052786538,0.0004945198410557308,-0.021595952642366884,9124.305422202888,109124.30542220289
2024-12-19,97461.86,0.8162491959747797,0.9956673762293488,0.29494440297097646,0.41833869727061157,1.7383461919117953,2.753598,0.5068314623384489,0.6859661726173474,0.6249455794974688,0.06102059311987862,0.00012204118623975724,-0.017224096491401476,7244.737856053704,107244.7378560537
2024-12-20,97805.44,0.6709085275275447,1.0,0.2643348303252896,0.3639543906667118,1.5827665804819815,2.753598,0.49841634571146826,0.6351182476660749,0.6859661726173474,-0.05084792495127244,0.00010169584990254487,0.0023165245451100846,7493.172923631137,107493.17292363114
2024-12-21,97291.99,0.5424003451371598,1.0,0.3358066366491637,0.3697718538214056,1.5475075064429429,2.753598,0.49109385955967766,0.6302288152535493,0.6351182476660749,-0.004889432412525596,9.778864825051192e-06,-0.0033439642052738323,7133.719601063203,107133.7196010632
2024-12-22,95186.27,0.3843003701077621,1.0,0.6082416480018322,0.3974601926417069,1.6452763268800905,2.753598,0.49051341182404457,0.6708384672956829,0.6302288152535493,0.040609652042133515,8.121930408426703e-05,-0.013721452388593146,5663.689368344334,105663.68936834433
2024-12-23,94881.47,0.25542821856773074,0.9204698544919601,0.6279391535141565,0.38505705474338103,1.5068337288116396,2.753598,0.48277741412191705,0.6242353866335242,0.6708384672956829,-0.04660308066215868,9.320616132431736e-05,-0.0022413265239745682,5426.862538742047,105426.86253874205
2024-12-24,98663.58,0.26141785691974145,1.0,0.1337815024076992,0.40293964424235085,1.237837990987943,2.753598,0.4919369220033399,0.5032506956164348,0.6242353866335242,-0.12098469101708942,0.00024196938203417884,0.024640938715200355,8024.679397495056,108024.67939749506
2024-12-25,99429.6,0.28346633483641365,1.0,0.050624612141642406,0.40207567325030064,1.1951762332818907,2.753598,0.48399303112891123,0.49388158771383484,0.5032506956164348,-0.009369107902599927,1.8738215805199854e-05,0.0038884796031316317,8444.731159967036,108444.73115996704
2024-12-26,95791.6,0.19579865005540473,0.9399577096416688,0.49461882101609184,0.508285625792854,1.4722530298683405,2.753598,0.4956730989861086,0.5940419332337424,0.49388158771383484,0.1001603455199076,0.0002003206910398152,-0.018270806905436036,6463.358417031355,106463.35841703136
2024-12-27,94299.03,0.08766460730539359,0.7978864588164924,0.612849238264855,0.5022096948855361,1.3772189231940362,2.753598,0.491346291892282,0.5605899325667301,0.5940419332337424,-0.03345200066701237,6.690400133402475e-05,-0.009322926119000798,5470.808392128674,105470.80839212867
2024-12-28,95300.0,0.03481314109999429,0.7096595048180216,0.44498032227745365,0.43119745246660957,1.115654939258565,2.753598,0.4841495076710283,0.4608720742587781,0.5605899325667301,-0.09971785830795199,0.000199435716615904,0.0057511419807509305,6077.385986016394,106077.3859860164
2024-12-29,93738.2,-0.04819110367487024,0.6750203060111762,0.5807511365413686,0.45067689761527546,1.1415434524731287,2.753598,0.48033419186873394,0.475312177145653,0.4608720742587781,0.014440102886874917,2.8880205773749834e-05,-0.007581765888642186,5273.132079391275,105273.13207939127
2024-12-30,92792.05,-0.1351684591742361,0.7285931610751626,0.630005730459813,0.3961823372017996,1.1149406207604673,2.753598,0.4740451761963818,0.4703942479518378,0.475312177145653,-0.004917929193815174,9.835858387630348e-06,-0.004807416955596187,4767.040239264097,104767.0402392641
2024-12-31,93576.0,-0.1753200679350789,0.7859023199582548,0.49171050372928,0.3794599946230805,1.020037852482144,2.753598,0.46687347183026107,0.43696543668816307,0.4703942479518378,-0.03342881126367475,6.685762252734951e-05,0.003907249757165668,5176.391231797927,105176.39123179793
2025-01-01,94591.79,-0.17396025297819828,0.8212021122816434,0.3530263142821984,0.3774925123794318,0.9484497673380149,2.753598,0.4602994787178912,0.4121011694298711,0.43696543668816307,-0.024864267258291994,4.972853451658399e-05,0.004693636440834637,5670.050974398968,105670.05097439897
